community_id,city,state
9731,Westwego,LA
17681,Buhl,ID
18543,Nephi,UT
15363,Corolla,NC
10997,Morris,MN
15176,Trumann,AR
17393,Guayama,PR
18804,Empire,CO
8635,Rabun Gap,GA
25255,Morning Sun,IA
1701,Kempton,PA
21088,Mc Bee,SC
16174,Dover Foxcroft,ME
10946,Northfield,VT
2167,Lincoln,MA
7693,Brooklyn,MD
27022,Baie Verte,NB
2531,Cicero,IL
4684,Desoto,TX
205,Oakland,MD
9666,Russell,ON
12217,Warren,VT
5365,Clinton Corners,NY
424,Perth Amboy,NJ
10267,Rockport,IN
2721,Egg Harbor City,NJ
14499,Hondo,TX
43568,Sheffield,IA
4995,Belmont,MI
23119,Carbonear,NL
16837,Raymond,MT
17466,Bonifay,FL
5772,Ottawa,KS
1613,University Park,IL
14770,Sonoita,AZ
7200,Fairview Heights,IL
16365,Justice,IL
16039,Ayton,ON
3811,Stephens City,VA
2058,East Brookfield,MA
12391,Maple Creek,SK
11759,Mont Royal,QC
16859,Grenloch,NJ
3944,South Houston,TX
7206,Delta,CO
7489,Monongahela,PA
4942,Pinson,AL
12809,Aurora,OH
5543,West Allis,WI
7568,Elkin,NC
14729,Fayetteville,PA
23705,Hegins,PA
26074,Batawa,ON
17188,Berwick,PA
3926,Bow,NH
20431,Harrowsmith,ON
17332,Fort Johnson,NY
15697,Poland,ME
7780,Pinckney,MI
24080,Parker,SD
23898,Big Timber,MT
14014,Niota,TN
17189,Robert Lee,TX
23775,Forest City,IA
3183,La Porte,IN
5485,Bristol,VA
18877,Greenleaf,WI
13268,Scott,LA
5294,Elkton,MD
3694,Harrison,TN
42,Centerville,MA
2183,Fox River Grove,IL
8314,Lamy,NM
9347,Advance,NC
21184,Maple City,MI
3255,Ringwood,NJ
25613,Mountain Iron,MN
2990,Whitney Point,NY
6322,Ada,OK
2513,Brielle,NJ
16960,Berkshire,NY
12833,Grandy,NC
7840,Shallotte,NC
23035,Saint Ignace,MI
7517,Leadville,CO
18272,Slave Lake,AB
15447,De Witt,IA
4453,Wyoming,MN
32447,Sharon Springs,KS
10175,Imlay City,MI
1553,Coal City,IL
8287,Athens,OH
742,Lodi,NJ
19798,Maxville,ON
10483,Metter,GA
22199,Mc Coy,CO
17217,Valley Head,AL
10518,King Ferry,NY
2384,Westhampton Beach,NY
5287,Slatersville,RI
3243,Orchard Park,NY
17826,Attica,MI
17601,Tamworth,NH
7592,Hamel,MN
2645,Roselle,NJ
6467,Houlton,WI
2864,Opa Locka,FL
5321,Pine Plains,NY
5715,Woodstown,NJ
15950,East Burke,VT
10291,Arnolds Park,IA
6521,Plymouth,IN
9643,Garden City,MI
18172,Sparrows Point,MD
21396,Mount Forest,ON
12393,Two Rivers,WI
81,Harvard,MA
6088,Wynantskill,NY
14126,Sunderland,ON
7234,Clarion,PA
35880,Inglis,MB
7723,Newark,OH
1928,Brookline,NH
13953,Blue Ridge,TX
8153,South Fallsburg,NY
988,Fulton,MD
9678,Mt Pleasant,SC
6481,Anna,TX
7666,Pharr,TX
7202,Paonia,CO
52,North Eastham,MA
4937,Danville,IN
14753,West St Paul,MB
16143,Cowlesville,NY
17326,Harveys Lake,PA
17257,Kingston,OK
41588,Sentinel,OK
23323,Mosheim,TN
18610,Montgomery,PA
23405,Chelsea,VT
15426,Claresholm,AB
5202,Austin,TX
2718,Corinth,MS
27455,Atalissa,IA
22903,Callicoon,NY
3111,Carpentersville,IL
13938,Red Deer County,AB
48419,Bedeque,PE
2784,Ponder,TX
5148,Adamsville,AL
8453,Trenton,FL
20746,Franklin,PA
8845,Yellow Springs,OH
2491,Colonia,NJ
7339,Monaca,PA
175,Weymouth,MA
13625,Canterbury,NH
7841,Warren,RI
9563,Vankleek Hill,ON
13406,Brookshire,TX
12592,Mount Albert,ON
24632,Cedar Key,FL
7236,Cortaro,AZ
25536,Lacombe County,AB
6362,Palmyra,PA
20625,Hackett,AR
16094,Redwood Falls,MN
11084,Freeport,IL
19120,Emory,TX
12477,Warrior,AL
13462,Inkster,MI
6374,Manteno,IL
2563,Sound Beach,NY
81023,Yeoman,IN
3796,Bedford,NY
13544,Bahama,NC
8860,Mirabel,QC
25713,Lewistown,IL
14514,Gate City,VA
15371,Spring Arbor,MI
20191,Tucumcari,NM
12770,Delaware Water Gap,PA
413,Burlington,NJ
21149,Saguache,CO
8206,Junction City,KS
668,Universal City,CA
18082,Augusta,MO
5120,Charlestown,RI
13908,Diamondhead,MS
16702,Coxs Creek,KY
13,West Harwich,MA
20340,Atlanta,MI
5453,Fairmont,WV
9327,Arnold,CA
14122,West Memphis,AR
7799,Beeville,TX
9019,Gordonville,TX
58952,St Martin,MB
18436,Hot Springs,NC
4019,Eagan,MN
10216,Hamlet,NC
23300,Harbour Grace,NL
25454,Chesterfield,MA
20712,Newark,TX
10675,Montague,NJ
17965,Marlinton,WV
14546,Custer,WI
34272,Garvin,MN
26636,Transfer,PA
20770,Pontiac,MO
8454,Lakemont,GA
7601,Hanover,NH
20162,Kalona,IA
1842,Richmond,IL
18607,Alma,CO
14107,Enon,OH
7883,East Palestine,OH
716,Chester,NH
16904,Edgewood,TX
4426,Asbury,NJ
21826,Newton Grove,NC
4860,Dayton,KY
18138,La Luz,NM
4229,Lake Elmo,MN
5024,Goochland,VA
6309,Haverstraw,NY
6648,Dayton,MN
10770,Poplar Grove,IL
10774,Lenni,PA
8285,Wilmington,VT
15455,Rimrock,AZ
14057,Tellico Plains,TN
3662,Glendale,OR
6539,Ringgold,GA
617,Boulder City,NV
4009,South Gate,CA
3921,Stanton,CA
21714,Midway Park,NC
16587,Tuskegee,AL
14871,Calvert City,KY
20517,Ogden,QC
10385,Enfield,NH
10784,Coachella,CA
16645,Toppenish,WA
13687,Norwood,CO
15681,Glen Riddle Lima,PA
13013,Shady Cove,OR
4657,North Chicago,IL
5107,Corbett,OR
29119,Darfield,BC
14557,Cairo,NY
5326,Columbiana,AL
10008,Valley Forge,PA
5384,Pleasant Hill,IA
3698,Imperial Beach,CA
11642,Chateauguay,QC
4839,Sunny Isles Beach,FL
3445,Richmond,KY
3735,Lebanon,ME
69704,Rising City,NE
2970,Gaylord,MI
6428,Woodruff,SC
26764,Wesley,ME
16932,Jean,NV
15736,Mount Ulla,NC
4433,Glen Gardner,NJ
21079,Elliston,VA
440,Baker City,OR
9926,Muncy,PA
16606,Holt,MO
1957,Pompton Lakes,NJ
4608,Hampshire,IL
16153,Blodgett,OR
11952,Helen,GA
24241,Crandall,GA
28648,Hector,MN
25539,Springdale,NL
19745,Freeland,PA
64589,Loving,TX
27480,Etna,WY
19978,Bells,TX
5995,Portola Valley,CA
24,East Falmouth,MA
21621,Vallecitos,NM
12287,Grangeville,ID
15754,Baldwin,MI
5662,Roy,UT
10974,Georgetown,IN
15982,Twain Harte,CA
10228,Harrison,ME
4785,Shalimar,FL
18745,Altamont,IL
6291,Bergen,NY
4393,Lothian,MD
18217,Bloomfield,IN
12130,Langdon,AB
14235,Val D'or,QC
8673,Pine,AZ
19216,Fairfield,IL
1082,Midlothian,IL
5966,Boring,OR
20622,Sadler,TX
1075,Worth,IL
29585,Loretto,KY
14789,Shippensburg,PA
13154,Vandalia,IL
74622,Winter Harbour,BC
20538,Oriental,NC
8856,Clinton,SC
4530,Highland,MD
15629,Troy,MT
7846,Mesquite,NV
8096,Potlatch,ID
4397,Blountville,TN
7473,North Saanich,BC
16583,Prather,CA
15832,Egg Harbor,WI
18894,Gervais,OR
10395,Chipley,FL
17038,Mason City,IL
2885,Winchester,CA
1652,Mountainside,NJ
21436,Sabula,IA
11380,Fajardo,PR
11491,Coldwater,MI
5551,Greendale,WI
22871,Scott,AR
20677,Shell Lake,WI
7921,Mount Holly,NC
1446,Northfield,MN
22234,Bella Coola,BC
17324,Freeville,NY
7965,North Gower,ON
17089,Big Lake,AK
15159,Westlake,LA
8497,St George,UT
21676,Umpire,AR
14337,Prescott,ON
8533,Windsor Mill,MD
19357,Emigrant,MT
5358,Gasport,NY
5172,Austin,TX
11356,Gilford,NH
19377,Dayton,MD
17334,Ashton,ON
21741,Mc Cormick,SC
10511,Talladega,AL
23234,Savona,BC
9654,Colbert,WA
22350,Howard,SD
10688,Veradale,WA
10969,Columbus Grove,OH
32547,Marshall,IN
30407,Likely,BC
6128,La Feria,TX
17604,Belpre,OH
7575,Hubbard,OH
2185,Tiverton,RI
408,Crownsville,MD
19416,Bisbee,AZ
3877,Lincolnwood,IL
8495,Bingen,WA
11733,Mascouche,QC
6480,Springtown,TX
7908,Pipe Creek,TX
8851,Sainte Adele,QC
3213,Macungie,PA
8680,Morehead City,NC
13056,Jacksons Point,ON
17942,Gorham,NH
7091,Cleveland,TX
27026,Macdougall Settlement,NB
78,Boylston,MA
11804,Dora,AL
9914,Indian Head,MD
4686,Brandon,SD
14150,Morinville,AB
17605,Val Caron,ON
5797,Bethlehem,NH
22899,Brainard,NE
12261,Shelley,ID
2694,Harrison,NJ
6143,Anthony,NM
2450,Manitowoc,WI
1560,Toluca Lake,CA
14362,Wilder,VT
7276,Augusta,MI
16170,Wellington,NV
17318,Sinton,TX
22065,Bull Shoals,AR
10446,Browns Valley,CA
24549,Pleasant Grove,CA
8828,Shelburne Falls,MA
19429,Wanchese,NC
3036,Pollock Pines,CA
14754,Fallon,NV
13370,Snowmass Village,CO
2547,Shorewood,IL
6504,Aledo,TX
28302,Melrose,MT
3074,North Plains,OR
9039,Uvalde,TX
8143,Belgrade,MT
3764,Peachland,BC
24194,Sunbury,NC
5245,Centerville,OH
12586,New Glasgow,NS
8092,Durant,OK
14134,Luquillo,PR
15699,Priest River,ID
7777,Jasper,TX
17441,Dodgeville,WI
10567,Aberdeen,WA
7169,Clarksville,IN
8825,Kenedy,TX
10208,Tahoe City,CA
26680,Ullin,IL
9658,Campton,NH
23745,Humboldt,SK
5902,Woodbury,TN
1975,Long Beach,MS
6887,Middletown,PA
6671,Rio Vista,CA
2576,Grand Island,NY
8487,Ingersoll,ON
12711,Maryville,MO
782,New Lenox,IL
11664,Vian,OK
8455,Solvang,CA
10382,Gypsum,CO
2329,Willow Springs,IL
7518,Hercules,CA
13004,East St Paul,MB
22026,Dulzura,CA
8552,Glen Ellen,CA
1839,Oakhurst,NJ
6745,Winnemucca,NV
7756,Delmont,PA
7229,Myakka City,FL
9620,Kirkland,QC
26210,Arcola,IL
15209,Klamath,CA
11460,Aurora,NE
3966,Adelanto,CA
11525,Clyde,TX
15368,Washington Grove,MD
24393,Logandale,NV
5906,Powell,OH
444,Oakridge,OR
1125,Acushnet,MA
20279,Silver Lake,IN
20645,Union Springs,AL
9171,Hernando,MS
12768,Lake Ariel,PA
22527,Fairview,AB
3173,Littlerock,CA
517,Cornelius,OR
20436,Dry Prong,LA
18123,Iuka,MS
5556,Hales Corners,WI
18047,Rossland,BC
18094,Boaz,AL
18045,Townsend,GA
4164,Villa Park,CA
27227,Vavenby,BC
12971,Weed,CA
4835,Graham,WA
16477,Otis Orchards,WA
8973,Markham,IL
8604,North Yarmouth,ME
26183,Gambier,OH
2454,East Elmhurst,NY
10543,Oakland,ME
26333,Tyrone,OK
13959,Mount Vernon,MO
11579,Nashville,GA
5432,Schuylerville,NY
4700,Dupont,WA
9613,Three Hills,AB
30105,Ledbetter,TX
15545,Farmersville,CA
5885,Shelter Island,NY
4797,Mount Horeb,WI
17712,Williamsburg,OH
10838,Fairland,IN
19089,Colfax,IN
4412,Lahaska,PA
7279,Bellbrook,OH
5872,La Center,WA
15760,Shasta Lake,CA
9940,Eastsound,WA
12390,Christoval,TX
10661,Orofino,ID
2309,Papillion,NE
7014,Cayucos,CA
14507,Petersburg,ON
13971,Wanamingo,MN
9567,Omak,WA
16734,Russell,MB
5272,Hayes,VA
15080,Point Reyes Station,CA
7834,Greenville,RI
10767,Clarkston,WA
4219,Haslet,TX
14587,Sydenham,ON
16521,Rainier,OR
8636,Cooperstown,NY
9527,Johnstown,NY
27628,Shawboro,NC
13038,Wilson,NY
24124,Saxapahaw,NC
9487,Pearl City,HI
10610,Dittmer,MO
3006,Calumet City,IL
17097,Georgian Bluffs,ON
16776,Hill Afb,UT
11590,Wellsville,NY
5235,Hebron,CT
3005,Waterbury Center,VT
561,Eagle Point,OR
13186,Saint Martinville,LA
15441,White Sulphur Springs,WV
498,Pocono Summit,PA
18284,Franktown,VA
9756,Willard,OH
19235,Puunene,HI
8001,Pomfret Center,CT
18764,Digby,NS
4761,Dobbs Ferry,NY
2213,Lakeland,MN
4539,Moosic,PA
14553,San Andreas,CA
19033,Pine Grove,CA
9398,California,MD
14135,Smithers,BC
18038,Fisherville,KY
16515,Little Falls,NY
8606,Hanover,ON
4064,Audubon,PA
7505,New Albany,OH
21183,Grand Coulee,WA
15468,Tuolumne,CA
20956,Iron City,TN
1753,Radcliff,KY
3970,Harbor City,CA
21599,Waterville,QC
