cbid,customer_location_name,customer_type_name
8d640a301f687de0c73bf572b7ee2c607ce372592c978da6d61f39c8f34bbc50,national,businesses
98ab1282bf1125cfb4a40139f6cdf1d2f463a74d516286a8345c42b0278a003d,none,none
24420f357291bfe4e813c32de9888f75d3e46da6480a3773e074ef765fb3c509,none,none
163ad9954a21f18d7f5c8ec96eccbae7addb74f2ef42c728083878daad55f301,regional,businesses
b1b51e2e86ffe5bfd85d162dcd1518abb2e4e7e9b5b356c15cb68b624e52d981,local,consumers
06b9f82ac1db2cd764bc3d3d793361a1e44c57ef0329d3594f32c78e21de1ca9,local,consumers
2957d94d5e56b3d0a6af0a21bbf61802a8915f28c74c9b161b503ddc0cab9212,local,businesses
543ba22244b42925d9e7dcb4a0441ad56cdeaab43956a9c7bf17731f0954b888,national,businesses
29262ae8bbae9dc5a03330b545138cb7e3192551a9a85271e19d601ae9159498,local,consumers
dcc81f0c5433fb04a367ddea8e72559b3279e230910b933fd26eb8cf748ba521,local,consumers
6104da0815a306c0180b42e22d92331bce8babe4b2f9ce16089951f68c2c9009,local,consumers
ad815b92494d744876f3facb29018abdc1b70a781de861c4678f5aeb3c133625,local,consumers
b5af8f01eb108e30b89d3a396612a17d6da3a9d5560c8ded37f237956fa3eef6,national,businesses
4410ad845c854b649d225e75916538b192f99a4f36e55648def70f3852413f05,local,none
e097b404f69584b4c15472d58ea7ebf1fe8afc32cad5faa891d9411b45b39dcf,local,consumers
2659e436348b476f09bf35e7cbf31668325a2f91fc6e160e2e32e01d7c6c3981,national,consumers
bf5ccf071946699df0a39f1083c6f7ecf2f4d6664f29b7e0a670e5b867063051,local,consumers
6e8dc32ce0c2ccbf2d85ee34809b1dc63a5d5f9b14d6d849a156353cf5c102d0,local,none
c340222f6959cf6b503a4940d6b747b0cbde0f75d08cd48f1b0295239def34b2,none,none
07d0752d42a883abc951532a690a7c05795425cea0948d4408d42eaf5f9cf4c4,local,consumers
2b9a03434a0ece9bc7df1218cbaf086187682c84b8fb7cef546a5df84583b6af,regional,none
bb068c6d6dcbf3c86471604dd8c5b1cdd733b2ca51acf6d6b147b20d8d5ae6ed,none,none
05c9cda5fb2bea6cd3a97093f75b8db0ca7c2f250b438c8411abf4fb0d8d5402,local,businesses
fdc53974013bf5b0c87377450872880f3b368b04b22370776c60fddc784f7c49,regional,businesses
dd583455bee61a1777a6f96a459995b3643832865c8488512184f9daaf6cfd9f,none,none
77d82a7c10f4bdda3f3ca5d5891328ad1babfcc1052051a6bc5220c287f45480,local,consumers
b3bcf281481bb77d541d91955c3a4498b9945a7287b3b3c3031ccca1cef15a2d,national,consumers
97a5b50e672e2df2cbb978511c12ceafc7bc99d83f0da24b97e0336066deeaa6,local,businesses
b33173efd2a56884c1f2090727b3e0fc46be4ebc99d1863238205bbec6b219dc,regional,none
d9982caafa093b802ac8eeb9b531148f75a68c52e68a8156b600567290035c59,local,consumers
d9124adc8dfd76d10dcee942cde60833d2784d8278f2a035acdac8ff80d10a71,local,consumers
3a081be0f7554ab38ed10ad0429ad493f51bad4474f1e30f5a8fc3141af7376f,local,none
47bcaea607484c3cfc476464e4f1a9ed2bbb0ed7ac750bfb951ada99477bb991,regional,businesses
b900c48326f676a20dd4ca3e418338e360fc3b5c8f378ddbda68a99b9020a3bf,regional,consumers
a674ec518985e2de01d1fa9b03cf13b316ce339010d2a48a0806737c39772fee,local,consumers
def88148b747c100da29e656fa8ca37822e2eb03ff261d42eed0f24d4bbd380e,local,consumers
03906e267598bca1a2e1b5d086e129dbf0bdba6e1451e8c7b41867571b029909,local,businesses
b3ec1d0b71958b2d6c19d58f0863ae97c3e2e9db97f3305ecb3e51fce50048c4,local,businesses
dc4de2965b2f0ae07a802f750134e1e2d0f0bc6108a0150c883b69b26f9be45d,local,consumers
6285eb5e2b4d59ee1b35eea82d91e99425d1aaa3f9dc929fa8ce1441c3f14292,none,none
9bfc25fc1c51598876fef27464987801531f4a7533ac10c267a08910cd694a5d,local,businesses
b40fc93d44bb4c16d3ef6f98be42e9c7ecbe89b83a85cd4a8c1095ef322e1eae,local,consumers
5648a7c5ae462bfb98b35f28b16249a1160d1b95ab075bf4154e6137fcab19d6,local,consumers
799ce0fe108f262c13635a997e2b0cc19a571986d8de8cdb26c4d66ee6ab933a,regional,consumers
558ccd49818a206c41cbc51de67ff977e5969d67364cef0ccf016e9991f48ef0,none,none
a9c8cf9f67bdfec9d4fd9786f78d01d1b6e7f0ec697f79d15aa26ba0dd793112,regional,consumers
66bc705a1f5e41a04be42af678446b5a06a628f132e0c43f37b78eb66404626a,local,businesses
cdadee2e8bbfeb1be0bff9e1f8f7c30aed1b9dfa240d857d048832a2b0b95c26,local,businesses
0795a67a776a80786e0c3e0924f8c0ca5a0e9aeba8b14d88e6af0a7cc05490b3,national,consumers
6e6f44bfaa1f43cacca43125c35868d8201aabc2eff75c3e11e1b46099b49901,none,none
896541602c9b345138de13453b5cb6c07a25f6b0ada4c3dea6019b7bc3de3838,regional,consumers
29a0ee84be36fb85d39957e79ea74d4f3555dd459158f37be3f0985b37a20970,local,consumers
99fe1816b1c34d19d4fd3b3b1bf3ef58227dc55d87ee263a49f5b2ca3c847b65,local,businesses
44b10cf548eac7b2eabb2768dee542623d933b70f4e9d88e11907c5ebc4dc1d6,local,businesses
bf06a1a2b2e0db114fd0b7e40e0a2352ab45414720bf9decd3476060f25ae889,national,businesses
c3bffc40e3c0fc0a9c073640a8e3b70f904f96daba935dc2020e92f09ee99090,local,businesses
6aca569dc39e48753d1c3ca85dc239cf5cd5fb6fe4c1e9cb26629c2db5bbe993,national,businesses
56f44e160e2db975995ce007ad76a82e5ddfbf2d30d781aebf9660f3cef836b3,regional,none
98d96c3da589b6c743943f2453dc8291910f3c91ab8bcba2ebf8561cda4ae9b5,regional,consumers
551f9ea4b2bf3ee8fac33e37fc2fe6b46614b6ffedde53330f720e9b1b5a4481,national,consumers
fbf870f9ab796dbe5ff3a6aa43693b03fa8d804bc4c80f6b7dddc681a3e7afbf,local,consumers
de1ba4622bbf74b04bb02a15b067056b0ca51de527d52deb164261237e0a911c,regional,businesses
048a7f9f9ab7dfde6f888ab9be8ebfd62e741e585d97de8ee06eb71726b9f00a,regional,consumers
cb95a5476bea06868de331334d42f498cc06bbbb72837ef6b1e3ff1eaa7b59d8,local,consumers
d6e1ee3a08df49a02f2c95fb5a8f8a3b34e6e1cce83431bc2aaeec8f1eae377a,regional,businesses
d4c0042b17339531a9a6012e023fc7050c124c82ffc951c2c205f7777b5d6043,none,none
4869ad793b7275b40f8ef165d44bf1cbb2938c370e47b303c1249c4297361793,local,consumers
a9155842cf0fdedf7c9775a192f136ab0ab3c866abb8204a732532f8fb11564f,none,none
21d133a4e3ccbe231a92e8af702844d53d5fc73af568837b23ba56f651059967,national,businesses
da6f290161d06f8ae775d1c4b748961230bcccc2d6e6aac51a2a1bce7508458a,national,businesses
26f52a913a300509468947e9b0eca02b3ce51e492cc513baa1a9534eb7ad7e0d,none,none
5a1ab7a188cf04e40a89c3aa9e36c58ea056f7ded249a0bfe06c5bd7aeffa05c,none,none
df7a0230fecfc2b6ee664fd18e7e4a42c40504a7d0948d7c9cf10f762071f9ed,none,none
61bef8b6fd2e828ae0060e1cb9c7ca53dd15bd50b89d735395b50bfd7ea266f4,national,businesses
8e4e683710199172257782e380f8d7d8504fa16cc2118ea70095672917c1b4b9,local,consumers
bec3e09331c49e31badd8e168008cae38be16e019db947f3444a3d82b4da301c,local,consumers
47c2f122f033e4a7da3608423107c3463f1526cfc59c7b5b95aaef1abee99676,none,none
4f2b6b68c5930372c9876414a9e10ab6efb0bb44758b785c85e72b914991ffac,none,none
3d0a4a776563588b81e8bea9f20b23148e8ea6b96e54d9549712fb0ba8e913a4,regional,businesses
18c3c045888378b559e48923fbb87ab9af773e07252650b25b9d47d27bc0206b,local,businesses
b5137ae329a686d777f463c4bd8b3af529798e0bc91cacc4433b640cf8ec35d7,none,none
611645c433fc866e6f5e8f718f89e9e352b3c70af5cd24ba83d1b7fa56044949,none,none
c39bc2e2aee73e47d0996eb5c77d95ab329d71abe9e466ef5d124ac5ca6e2edd,local,businesses
2a79c8ea2cf59a1ba3da1cf705fea428f2ba568a18981e593ca1c516a866a090,local,consumers
cd0e8b783fd74e6f628c4a76b58cd4e15f17d14b2315b7125ef7a1b3bfbf5f4e,local,consumers
f062d172c2e0d00090594a94df1eaa745da6d706a741da1f953d798ebebcb7c1,local,consumers
017a20333ee0696ad9cd93e2997684ac6b86ea4aa7563cffcd3140085b75d395,national,consumers
575bde942bf1f76c8061956747bac7d0144dab668f6727e1ea4db228887c501c,national,none
352b5d44abf239e9088b73a3382b226e10ac6460f22423a5890c6f6711c261cc,local,none
bfd0bc1a351aef7c2ee8c9a4f443103309cc92bd477f646edd34420e8bc98bd7,none,consumers
3d1f3a5452fd5e18da36634f7d2db2b66a16b094e6f58edbdb881c73bc021fff,local,consumers
b03b1b281fa2bc928869fc6f5b1d6698ad34e220369cf7fc3f2aa0f1a301aa56,local,businesses
f2169b930fdbb21ae73873430dad9972f944e3a2f1108eb7ac1d48a2b2b4dc3a,local,consumers
fe821ac2ffe100e0247d68f7799546a56526680e46ee5ec722d9b8f3412dd3dc,none,none
c79607ad7e374173554d9de34d8cf5716f0514bb0b15b8a79233f14f450c41f2,local,consumers
dc83d19f71adf55e7256384ba2d31572ef30734d0c05479b20fbd6f22a6e2ccc,national,none
75f04949a9a527c9e6a28a5e934e406d956de57fe1fe145fb0c228deb8755d1a,regional,businesses
d370737f3bcb3c407cb9c6a1be8274279bdd6c033ca78c9d228b9c6f9d0d9063,local,consumers
8a5235bf006306559b5685ce72ac82707f194e054058da8432e684d2de3fac54,national,businesses
358fa8463a85276bddb2e39c6c66c245ffd0eaf81e974302ab071834fef39c82,regional,businesses
1594ebc3d3a296237aacae617cb35a8683a14080bb4eea3dd4de363ac3ef101e,regional,businesses
66c47a2bbcf1728bcd1fbce26ad5c23f240793265441b23eeb2f32b03cc555da,local,consumers
763a8c8cbdcfd31d7977bbdc0817bee9c3dab869baf8bfb28d120134e4bf67cb,regional,businesses
78ba01a0d9ce2224f7f164a9942e2e837827c2a17255e9b2c290ad223c5c4fe6,national,none
737a16a7e90e7f5b05bc35b4ffa158bb5b3daa357ee0108e16f4dfba7952cdc0,national,businesses
c29669a0cfc8a7d6013e56fa11fa07e9eac79c077bcbe1076544617bd45541a3,none,none
fe2ca4778c290d44599925a78ed50fe3e9bd50aefff0c6860c77f8287fd7a2f6,local,businesses
cfdc071cfc2f53468915a7c69477ad5e049a2f740bf59783524f5164953b9587,national,businesses
e786fe30a99f9e9e4695894279e5a903106ef1a39266fbea6a634a510052df33,national,businesses
93de7c73aa14e02e55d0c6099b466750f1aec7e2b262c312367272645435fc93,local,consumers
f7c211dc06190d771bf0a6b5246a7fe5f9f87d9e92a8370eb0a5c5d666447e44,local,businesses
f35ae193431feee6b7a964ffe6129c6aea429b2498d9231a9477c1f05c07820f,local,businesses
4c34e1018057abac0123361050b95869789f709517997ab70fd7adb8bd477768,none,none
0ba6a2d9b869067ae5aa60168e0f60ee55a91007bd17696825dd4e727262cacf,local,businesses
f59d651f2a102035771f32e810dfa7d6b5a2b10ee3006a5623a5de3a72d3c513,none,businesses
ff78d2b3f4424a654d3b23080aca551445ee8130f86168fdd160aeca7a022d56,regional,businesses
f16f031e4d04369570a24c4061f2c3cfbac0dba44000abd55a4db764ea50ca4c,local,consumers
39f13962fe2e9721b518a3e5949d1ab07f78d2ead2a52f9cd29a6ab53a7cfee8,local,consumers
9db9843d62ba17bb27f155f8e17fec9bca4aed7a6722d2f3ae87ae9c20b5c514,local,none
dde7c214efc9c34300dd0c0f5b38c45969c92397ad10974149f19f6b0e04fe32,local,consumers
dc0c9e2c09dd290f4fefac2c48e5711c7833ebfb3014124dec2e4c59a61280e8,regional,businesses
fc5608da6fef069710e84d2e28e513bf59639c08b792a3a0c5c30b1932f841c4,none,none
527083a5f0230308737ee800967a3e15f132a5775367778e05c362db50075f2c,regional,consumers
faad86f2084aa2b9b1e479ac104bfec231e3d8189b704978c208841c47aa6def,none,none
1f080f0ddf9c99b2bf6a2d6c6df54cbe94d16596106a3a1e66c9363011c0aa15,local,consumers
ac8c6c89ec976154fc4c64af9721e7923f147c4f926a3af3259817179052a9b2,local,businesses
9d6dde2b339f04e802592ed6036f6c4e81d37904d69621d3c556f18dd4a36a20,local,businesses
6b47dd34d02d3ad8c773630bcf0b32b597e1b68dcd0a4169ff18d5d13497fb1a,none,none
b485fba171ba17bd5d1a4ef99832840f4e652a97b0cf00316dbcc70369b09e2a,local,businesses
2d37c5ecb26453971bff7aa5d6ed8c84b6a497b379f74c72026c14fd2ca51c12,local,consumers
3585a69be184f0f742cdb1a0496a399e9a530c0e0b9837ecff89e94b0f2b593d,local,businesses
e35145b736068de2cd8595580282296054f040daa70a8d3217fc86c660291874,none,none
321493c8d75dfeafd97bd8af74e874d34eef8d1dc7c51ca52bc1461be18d52dd,local,businesses
d5af5f551fe695c6b3b55fb776e0a6aa3d70e4940de9deed519de081be860d4c,local,consumers
f81253c74bd013ef9b7cf8bb69c7c9d4ebb3b1c4ee0d4855a965ab54a83ec601,regional,consumers
074ee802171013b145205bd1c56c7f51c5bc5276af2f9e81d80a0e75fd67f2d5,local,consumers
2d6d2dc300dfb52c41673f7ccdce38f15ef1a5768b9752aecceeb9bf50df0690,regional,consumers
cf54e32511077b899564c345e225a811ecae9748482cecc688d2fee3c2840cec,local,consumers
909b4a1e6d64b0000dd233b7a83ceb61c0368fd02958e50c2c2c5848e0db039b,local,none
c32097e1c51338451663de799b3fb88ac2b6fce3274514e3365354336c1648cc,local,consumers
7a9fefd56a9bb4be733d98b8a0a3079fc2c8a71e1b123764a76b931b7de99733,national,businesses
3358cf7e7212178b258a6c32dbb84e969a952deb4acd6e008588d78d8e8dcec6,none,none
2d939525f57a0bbb3012cc2923a86e5b5b21f78fe39dd16c30a6e143c48774ca,local,consumers
304e64c42a7245c79d2efc9a3901011c48146f428b6c12b799efbb667bd101d5,national,consumers
a699ca0eedc3d8da56ddac94d1a772daa81d3f3dbd659dcb3422c7f555909efd,local,consumers
d16f42bd5198cb155fb228bf1b5788108f7f6aa99991b80e4e28dc0d44d3cddc,local,consumers
4777b98593b598ad4ca8f7b46fdc37b65f5a7200bc26cb4bea3738915efe1665,national,businesses
2545f6e0426a648308ea84d79639c42750c71f0722ed6869425d0d71630d967a,local,consumers
7ca0d44962da3c6172e4143ca0877f110431e9ebcdddbe35a30f5a74e1f11ed7,regional,consumers
b1c84d09cfe6d6d4a9d25ba78d4218aeab19cf1de624dc3616a7f2d0ad43ef9b,local,none
78d846c068aa8f41269abcaccc5f5661edb29e9be037038d52b1dd51845220ec,local,consumers
e2bfb0182d9a85b7a29f4a5c022cfee12afb64c771de05bbaef194662c94147f,national,businesses
6a080b729f21155410be36a8baee018cceb42dee7103b0c24e064a62e4f2ab21,none,none
150b103dcdf3170c8ee66b485d5be375232ef1f0f8d9eae9aa4cc4bf20ebc70e,local,consumers
0ad53ed08e5111350ab7ea8ee8d554d628c129cb608b93515233e1bc1c5ef88a,regional,businesses
6b0e18a1c4923962a59756e8e0c9f359d49c74c46229f3e737787d3670f27eee,regional,none
f5ba6c396df380617ae6d9ac509d6922b512540d62a80b13316cf891156cf5b2,local,none
984c94850a8ac43888de572fef026fd2fa369c2d2eb307f15e8a77d1f5217aa4,national,businesses
ea2f0bb73cb50d2933063f8efec448ef2f7b0eea7d4e0da243ac85e64554a18f,none,none
8d53ca415a9773eae8e36015fa2076519b2bcbaeeddd009a98213ffd0ecf17f8,none,none
e5714983749293b37a198fdcdd71a5b42dd6fea98b7bcdb275b34670fd3d31ac,local,consumers
6ac7463368b0a908b3db900a6be662c892eb96b88d36a2d7b46baa9acc2a49e1,local,none
9d79b733e9d4182aa34e924dcdaf37b8204d56346adf3406d590b48e668236d3,local,businesses
96b1da22075ebf8a60378c76f06b6f18aca765fef66178de7f24e11177388ddc,national,businesses
3d1a61bf7b2dececf210030596226670d545228b6c949b2887cca76c647a2a3c,local,consumers
3de243b0cfc7784ee4cc3cc20d133d311ac701d2eafed55ad477b25d04155ad5,local,consumers
41a7dc0ca3ff271f2d508c96444f111b5df9e96f459ec4b67bebe5f6f377ebb4,none,none
47cf05c0d2a4fb2611b299718ac78c4e0bc94d0bcb56c2ed2dceac2e050a09a8,local,consumers
ad50d2b0b7408f3ecb5b28d9ce1e7c8c93928a671e2e2660f1aee2b6839cda75,national,consumers
c0cced35e41a3234edeb99299ebd96ff2babc3b3aff2d9a29ec97e0ad708a002,local,businesses
f5ef79aa1345733a2e9576dbf845b4c0ae81f010d818460831895c8b6a021926,national,businesses
b855ed9ef9f929946d8e6ec682ad854d4b106137f84ef60c29687182a074f105,national,consumers
8f4cd152b33d23fe3dec2770752a873db2b31a68f7b59c6b1b565f4c606f4d9e,none,none
2780df358c8733f24390292580445d94c32a77f7c2d759f2c209e80a7a3f25cf,local,consumers
dd4b3a3b41f3eec1fb0ebe8f9ed14433bf8dc43c503bebf0ebea22a52911a746,local,none
d9931fefbcab94ce3a588be9a8ee7754bcc5698a0d0c08464f455c677a7c425d,local,businesses
ea2b8656b9fa475019d8a6b56d36d210de2eabb850ca9c0e7db311eab03c7add,local,consumers
3817134312ff1114dbd8af4aa26a9770bc8ae6b91c7424558cdfbfd6c49b64b1,regional,businesses
36a4b64c5489db245137765be7d333a919778dda24106563a6284a5678e6e359,local,businesses
b99da8a2076db97ad87711e0bbeea96e6e992e74130cf622a7e584124fd932b7,local,businesses
31a673da025984b046fab8ac20dde736356e5fc92c6ea11b32e43faafd9b214e,national,consumers
96561487ff646a51dd886d84199dd7450181971452f232413d398759b95e5b9d,local,consumers
738608f29be1947b11e927139b05e066372f1bfb9488eed4f4108b08476f1dcd,national,consumers
d4e069042a341706dbe2450e18d72f23a4c0b7beb7a42135014a98ea555b67f8,local,none
12c2b8e03b465f57e32289da6237c3d47bb31039549496a92227f38916c5f0e2,local,businesses
52a08b4ded69eb992293aadae2a41182abab64a2f1ad4d631f4e7947b2d06135,none,none
8ec1e70d26aa3d57337add70f16484ed7d0644bfbd15ac30d0102ed65ec785bd,regional,consumers
3bd6eb572e5a2290bb12dc0db03ec45329f59f380eb6f936031bc6e39bdca362,local,consumers
36f8d6d03e47f596b6ffbfe83da7538183a5ef58afe77ad8593ef26acc80e00e,national,consumers
a19ea4890e3c30c6abc0bbf6d70ca4d479e8e344e92d7996cfa7579b3c0835a7,local,consumers
5a43ce2e8ae88641ca90d167ec3a8526d0c6cda84c23522ae3af971d5ee93d6a,none,none
4ad5f7f2a3e9a7ca1bb5e6b04e14cb207692cf34781912eedb00ff6c9faa38fb,regional,businesses
f7f812779fc75f817b81b06b396804d7e08ae694017b0f717fe7f80de2f15c4f,local,businesses
5aeeaa50da10afb539bac85bee70d24055bedc58479232b255c76e032b7a5b07,national,businesses
53970277a8362530e06323b258250fefb94b52753f83f58cb0fd5375c4adf98b,national,businesses
37dc5d738beb85c067a0d395ec253efb0d76a1cc830df3b6c453b5912e426faf,regional,businesses
7756068eb981ae9f5f3aeb97c91a581c4dcec687f1eadc9b297a3c96da7994c8,local,consumers
9b853314293e2e7a28202812b2264bed0976075de818645e2e4693d29c0817b9,local,consumers
99a4fa5a6592004b4a7edb65cb190870d1a1f97479ec1d8070fef75f6d065410,local,businesses
8183a74f3904da4c4bc260b165522060f7facf9d0966868307005117d0f7cf6c,regional,none
bd9e2d0946fe60c44797fb6f5d965c83da39a99d09c4f25040e9852b4905ee50,local,businesses
14356ec47c513033817f95a0ffe762a135c5534fedfdb6eb1f13f4097f6a87e4,none,none
8876151e89b9601b94621f2e34166ed17c4c4de01cf8d2fc2dd59758b5d04e20,regional,consumers
3c0969fae6e52ee85d2efaaed4fb3ff5d6c8d0cd4f50764c001573d1f9d9dea3,local,businesses
1e5fbd6e459a88af826715378afd025c7c86ae93f0dba5844a4c32b70bcd6386,national,businesses
bc95c50972672f277710433399ed7fc2021ca5c4616058a6bd9c42f4944b56b3,local,consumers
f390077890d468cff315ab77597a1e6d63405df7a1528c425a2872fe0321824c,local,none
d2506c2105eaf7319b14d8d427d02b93b1d1f87c98d7c019735e99ce5234ef99,local,consumers
9eb371e710541f65c67f98707b8909b552c8871d42280d5c7f0740955b6eb89c,none,none
52c7435a0d628b8055d47a29401db66448eed60e4b62ad64bc85cc85ffc853c8,none,none
e4743eac3eb50a570fb6eb5d34c1a97b0d8468e984b142367f0512751bdabb67,regional,businesses
c55927a13470e930e76d299afd2f62e23236ee49deeff2aa7a9e665df3460e49,none,none
edaddd2d2425ed2c11e78da36c6bd938e1f574e78e9b95d946d5a8675be65bce,regional,consumers
307b8b957e08c1effb61b20d1b25661afdc9a5427fc4359189ee3c92071ba934,regional,consumers
d927a86b238d1ef6ad2293e909ab2f98d7c5873108ab7ad6ca67e0c499157e31,none,consumers
b75499f9b0685babc15013d9ec8c10e1827e5b53919edbf27e9ad3af9b215b25,local,none
1f5d9372b30f8936e9e5e5bbfafa115ddd77232dfa215425851504d5c3c5b218,national,businesses
5e8a94c47fce0f5905ab70f9f762329dd0f793a6e94a8223818689187925b79b,local,consumers
e7930f34a9ade46db051b0e60d9df62a10c3fcaa11e89908bf02062e18e439b8,local,businesses
8036c0a0c2550eda66eb73731b24a7b696b3095aaca0f8f75ad6c789fc667e63,local,consumers
7ad3e444bcd187c4d0d2d9f31848c4cd6395452ebb13b93360fc5279ed5a413e,local,consumers
38adfd88f9975a28bb67bf192f6efa2b91530941d912d255b7de64ed993e897e,local,consumers
093ed8c5300bc0df269b0e3493d824be11ce01026df657407e0d50f841f5a1af,local,consumers
5243207c9453ce756ad45f1ce58c2931cfd210ae5f84765a0cac0eba78df43aa,none,none
af063de9293905e59db715713d20bd4fd044baad0d8477fee2dd8d7e7bb2bc19,local,consumers
5accbd02e916382204ce827ec6e1771cc573a970236755fdc15593860895f7e2,none,none
277587774f19c2250c1df32cb5dba569443c49683bce827d9dd1b8001c07e159,local,consumers
0dc3ac130884ba2f29278a2d5cee124413bef71beaa57127bef0f71dbc92b0e0,national,consumers
e7b6104d63256e02f0f6f7b0e3fdbada39827c1370d8cbf05346aa81df4b6350,national,consumers
87a53dcaf4635030688500fdde9fd0c3d6a3dd7d1af813fa85f6ecb201311efc,local,consumers
e027c199498ee562a39dd351f15c55a7d680135b0fd94a066fd6108ed715552d,none,none
f86a175bb199c7acbba79c55dd19eda9dd36cead35d881edda99cfae99eec6c6,national,businesses
ba8e928b8faffbf27f8218bd30342dcd0ccfe144aa3cd1fa3a2335060bc71ab8,regional,businesses
3b653636c23e7f8ff8c0ee2f2cbcf5e27a5e24bb5c256ed193ac4fa40f031e16,none,none
8b2542df165cf191cdd05a4f4b54e2c5f2aeaf5817cad3a37cf48b203b8e4796,national,consumers
ed4c7c46769154c516611a24fdfce00e30a51eb74dbb81efa3841eab7375298d,local,businesses
5c83c552e181461e37bc982e1e502cfb545188b76fd03bf3c4878930a46a99f6,national,businesses
b1d1fa5b03f7a6d38f20bd16e35118cf8eb53dd599f81bb6aeb1d2518065c04e,national,businesses
02265ad62f53ae8b6fb02de5b0d4893c5a091e30e776947172de36c91d8d0a8f,national,consumers
52281ee19372bf861b1a2bebc4d9e05b4a5b06d213039d33a26274fa4277947e,regional,consumers
cbc35ed9eddda6befd93e33498c41230432a01b18021eb76cacc0ce3be6f13ff,local,consumers
8d2cf265f0222ddeeb7aa13169f4b7ccd6bead449c401906ba062909864c93fc,regional,consumers
64d730adf946254c9254d539e52b0e7b0da25dbbb27c62774d184cac46778467,local,consumers
abd0e31cf8dea73fbc3513eb9f470964a845a2fe87da5d73b908e70937edf9c2,none,none
cfbcd3daf0c14ef40dfb84f589e6231d749757498c5c71f1f13c1ca64616be52,local,businesses
65e3d9b4739d9471ce6f8b622c189359a500ac54ba2b77dde7c0359e4d0802dd,local,businesses
391eb64f5e6e5e5d98630ddbfeb5b26db5fcdd102b1adc139f8df2fa88ab4cfe,none,none
1579292ea1cf5980eff0adba73b5dec0551af28deaae6968a27cb34b89a7bc73,local,businesses
73877c44162d3cdbcf3523e86fe2eebd2774ed7aa78839b897eb8c96fa24fead,regional,consumers
85203294fa09c22bbbcca9f4aeb3c9a1128b0f652ee095f3d86562d8f05da6e3,local,consumers
4e96668943376a4eeb167160f7d59fa9ea18983c729139823cf666087a864a1b,local,consumers
b860dc4fb38ebb9bd2219d87f55401f1767cfd97bf7d7e410ae26c49a7a2e163,local,consumers
ffc8de9109a4d2ebc8f1c349f59091fd9dbf3c005e6153eccc35c8f132c3a9bd,national,consumers
b40a51a51c92a60e8f2e7c312ca1a41792ff63307ab11a7e7544476a39280030,local,consumers
fd0683146ca6acc3a6d627f00bc33a56933014f0a3efed00d992981dedbe7735,local,none
4d8f761bdb3e14e49a171b4a5a09230ebcf2755155d0bdd65b8d60472f302c21,national,none
ab6da902c4fb1febb3007b34d526c50d009cb502472fe022f7866d9b40a8ebd2,none,none
f1fcc35058582683591390f81442cc6ae0756dcfed18218ba943e556c515deaa,regional,consumers
9d49d80a7de4aa77c2aee42412a95f3e368a187ff97c42893d0bccd26c33f323,local,businesses
a386b2aeea4a6d95e84758e93be254d33695948a14115e390d7b9346037eac61,regional,businesses
52b3859d0adb09268a2a99c45eb28837465db581cfef8cb1d89c3ac1b9be9c98,local,none
801c2c43aeb993ee4ecca172482aa7ff2d074933a9d008522a27ee94b72e4f60,local,consumers
728155e64e4e7aba5011ff8f2f878c6f3dddae400a0e251783cb758aa4e4c064,none,none
6a4ccbb9c0d66e01aaaa479b51f5583951eab7b4380f8ebcf88e5d531434cb3a,national,consumers
975767140f2ca34bc89b642ddb7da5018d7942dced8a07937177bc9a6c061273,local,businesses
ceafb9e3145b4a23c84737f7e481b38575f883d2b537b524d8cb980ba292dba4,none,none
73dd530b89a38944ae0c595d79ad36cd4070311142304bc9af2723b490ba7c65,local,consumers
d7ef630c0629b1fb21cb667314b6234f5c51ccc74601ee754a90da2aef2e5587,regional,businesses
70fbe6fa399d4f81ba4d0e75c4e3f6880056fe540906ccabe9d9858e3b7b7c78,local,businesses
